610,8,00,00,00,00,00,00,00,00
18FF6827x,8,00,00,00,00,00,00,01,01
095,8,01,00,00,00,00,00,00,00
066,8,03,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EA,01,00,00
A100101x,1,E0,,,,,,,
18FF6927x,8,FF,00,06,00,00,00,00,00
A100100x,8,E0,04,0B,39,05,01,2B,0D
18FF8379x,8,06,00,00,00,00,00,00,00
27F72B6x,8,08,00,00,00,00,00,00,00
18FF2013x,8,04,E0,00,05,00,68,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,F1,B8,23,00,00,00,00,
18FFA413x,8,1C,FF,10,01,06,00,00,00
18FF6C27x,8,0D,FF,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF8379x,8,07,10,00,00,10,00,00,00
18FF6A27x,8,00,00,00,00,00,00,00,06
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,F2,B8,23,00,00,00,00,
095,8,01,00,00,00,00,00,00,00
18FF6E27x,8,00,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF6B27x,8,00,00,00,00,00,00,00,00
18FF2027x,8,00,11,00,02,04,00,00,00
18FF8379x,8,18,10,00,00,10,00,00,00
18FFA527x,8,02,00,00,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,F3,B8,23,00,00,00,00,
18FF6827x,8,00,00,00,00,00,00,01,01
C0027F3x,8,08,D0,07,7D,00,10,28,A4
101227F3x,8,11,0F,0F,16,0A,0F,04,05
101627F3x,8,3D,0B,02,3B,0E,06,00,00
182027F3x,8,FC,02,00,00,76,11,5A,19
182127F3x,8,BC,1B,B2,11,64,0A,63,00
182227F3x,8,02,00,00,7D,00,7D,00,00
182327F3x,8,44,01,42,18,DA,07,07,00
182627F3x,8,3C,19,1E,00,00,7D,00,7D
101027F3x,8,00,00,00,00,00,00,00,00
10000111x,8,C0,C0,C0,C0,C0,C0,00,00
066,8,04,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF6927x,8,FF,00,06,00,00,00,00,00
18FF8379x,8,29,A1,01,08,00,00,00,00
27F72B6x,8,00,00,00,00,00,00,00,00
18FF2013x,8,04,E0,00,05,00,78,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
18FFA413x,8,1C,FF,10,01,07,00,00,00
268,7,F4,B8,23,00,00,00,00,
18FF6C27x,8,0D,FF,00,00,00,00,00,00
095,8,01,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
C01FEFEx,8,00,00,00,00,00,00,00,00
1D9,8,34,00,03,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF6A27x,8,00,00,00,00,00,00,00,06
18FF8379x,8,0A,00,00,00,00,00,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,F5,B8,23,00,00,00,00,
18FF6E27x,8,00,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF6B27x,8,00,00,00,00,00,00,00,00
18FF2027x,8,00,11,00,02,05,00,00,00
18FF8379x,8,0B,00,00,00,70,08,00,00
18FFA527x,8,02,00,00,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EA,01,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,F6,B8,23,00,00,00,00,
095,8,01,00,00,00,00,00,00,00
18FF6827x,8,00,00,00,00,00,00,01,01
066,8,05,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF8379x,8,9C,71,05,00,46,10,40,10
27F72B6x,8,41,00,00,00,00,00,00,00
18FF2013x,8,04,E0,00,05,00,08,00,00
18FF6927x,8,FF,00,06,00,00,00,00,00
086,8,0D,00,00,00,00,00,00,00
CFF1227x,8,00,D0,07,00,00,00,00,00
CF11227x,8,01,34,08,00,00,00,00,00
268,7,F7,B8,23,00,00,00,00,
C00F327x,8,00,02,28,28,28,28,00,31
18FEF71Ex,8,00,00,00,00,EA,01,00,00
18FF6D27x,8,04,54,40,52,09,21,04,11
18FF8227x,8,0D,00,01,02,00,02,01,00
18FFA413x,8,1C,FF,10,01,00,00,00,00
18FF6C27x,8,0D,FF,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
095,8,01,00,00,00,00,00,00,00
1D9,8,34,00,03,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF6A27x,8,00,00,00,00,00,00,00,06
18FF8227x,8,0D,00,01,02,00,02,01,00
18FF8379x,8,1D,04,66,18,40,88,00,00
268,7,F8,B8,23,00,00,00,00,
18FF6E27x,8,00,00,00,00,00,00,00,00
CF11365x,8,0E,00,00,00,00,00,00,00
CF11465x,8,14,87,7F,7D,00,00,7F,7D
CFBD865x,8,54,5B,00,00,00,00,00,00
CFBD965x,8,00,61,80,00,DC,63,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF6B27x,8,00,00,00,00,00,00,00,00
18FF2027x,8,00,11,00,02,06,00,00,00
18FF8379x,8,0E,00,20,CF,EB,FF,FF,00
18FFA527x,8,02,00,00,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF8227x,8,0D,00,01,02,00,02,01,00
400,8,00,00,00,00,00,00,00,00
268,7,F9,B8,23,00,00,00,00,
CF11366x,8,0E,00,00,00,00,00,00,00
CF11466x,8,16,87,7F,7D,00,00,7F,7D
CFBD866x,8,4F,56,00,00,00,00,00,00
CFBD966x,8,00,61,80,00,DC,61,00,00
18FF6827x,8,00,00,00,00,00,00,01,01
095,8,01,00,00,00,00,00,00,00
18FF8C13x,8,0D,00,00,00,00,00,00,00
18FF6927x,8,FF,00,06,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF8227x,8,0D,00,01,02,00,02,01,00
066,8,06,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
268,7,FA,B8,23,00,00,00,00,
18FF1727x,8,00,00,00,00,80,08,84,08
18FF5838x,8,06,00,00,00,37,00,00,00
7149Ax,8,00,00,00,00,00,00,00,00
069,8,00,00,00,00,00,00,00,00
C01FEFEx,8,00,00,00,00,00,00,00,00
1D9,8,34,00,03,00,00,00,00,00
18FF8379x,8,10,00,00,00,40,00,40,00
18FF8479x,8,01,00,00,00,00,00,00,00
27F72BAx,8,E6,1F,00,00,00,00,00,00
610,8,00,00,00,00,00,00,00,00
27F72B6x,8,02,00,00,00,00,00,00,00
18FF2013x,8,04,E0,00,05,00,18,00,00
18FF6C27x,8,0D,FF,00,00,00,00,00,00
18FFA413x,8,1C,FF,10,01,01,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF6A27x,8,00,00,00,00,00,00,00,06
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF8227x,8,0D,00,01,02,00,02,01,00
18FF8379x,8,01,00,00,00,00,00,00,00
268,7,FB,B8,23,00,00,00,00,
18FF6E27x,8,00,00,00,00,00,00,00,00
095,8,01,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF8379x,8,12,00,60,08,00,00,00,00
18FF6B27x,8,00,00,00,00,00,00,00,00
18FF2027x,8,00,11,00,02,07,00,00,00
18FFA527x,8,02,00,00,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF8327x,8,59,00,00,00,00,00,00,00
268,7,FC,B8,23,00,00,00,00,
18FF6827x,8,00,00,00,00,00,00,01,01
066,8,07,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF6927x,8,FF,00,06,00,00,00,00,00
18FF8327x,8,59,00,00,00,00,00,00,00
18FF8379x,8,03,00,20,00,00,00,00,00
27F72B6x,8,03,00,00,00,00,00,00,00
18FF2013x,8,04,E0,00,05,00,28,00,00
268,7,FD,B8,23,00,00,00,00,
18FFA413x,8,1C,FF,10,01,02,00,00,00
095,8,01,00,00,00,00,00,00,00
18FF6C27x,8,0D,FF,00,00,00,00,00,00
C0027F3x,8,08,D0,07,7D,00,10,28,A5
101227F3x,8,11,0F,0F,16,0A,0F,04,05
101627F3x,8,3D,0B,02,3B,0E,06,00,00
182027F3x,8,FC,02,00,00,76,11,5A,19
182127F3x,8,BC,1B,B2,11,64,0A,63,00
182227F3x,8,02,00,00,7D,00,7D,00,00
182327F3x,8,44,01,42,18,DA,07,07,00
182627F3x,8,3C,19,1E,00,00,7D,00,7D
101027F3x,8,00,00,00,00,00,00,00,00
10000111x,8,C0,C0,C0,C0,C0,C0,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF6A27x,8,00,00,00,00,00,00,00,06
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF8327x,8,59,00,00,00,00,00,00,00
18FF8379x,8,04,00,00,00,00,00,00,00
268,7,FE,B8,23,00,00,00,00,
18FF6E27x,8,00,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
C01FEFEx,8,00,00,00,00,00,00,00,00
1D9,8,34,00,03,00,00,00,00,00
18FF2027x,8,00,11,00,02,00,00,00,00
095,8,01,00,00,00,00,00,00,00
18FF8379x,8,05,00,00,0E,00,00,10,02
18FFA527x,8,02,00,00,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF6B27x,8,00,00,00,00,00,00,00,00
18FF8327x,8,59,00,00,00,00,00,00,00
268,7,FF,B8,23,00,00,00,00,
18FF6827x,8,00,00,00,00,00,00,01,01
066,8,00,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF6927x,8,FF,00,06,00,00,00,00,00
18FF8327x,8,59,00,00,00,00,00,00,00
18FF8379x,8,06,00,00,00,00,00,00,00
27F72B6x,8,14,00,00,00,00,00,00,00
18FF2013x,8,04,E0,00,05,00,38,00,00
18FFA413x,8,1C,FF,10,01,03,00,00,00
268,7,00,B9,23,00,00,00,00,
18FF6C27x,8,0D,FF,00,00,00,00,00,00
095,8,01,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF8379x,8,07,10,00,00,10,00,00,00
A100101x,1,E1,,,,,,,
A100100x,8,E1,04,08,0B,05,08,98,04
18FF6A27x,8,00,00,00,00,00,00,00,06
18FF6D27x,8,04,54,44,52,09,21,04,11
086,8,0D,00,00,00,00,00,00,00
CFF1227x,8,00,D0,07,00,00,00,00,00
CF11227x,8,01,34,08,00,00,00,00,00
268,7,01,B9,23,00,00,00,00,
C00F327x,8,00,02,28,28,28,28,40,31
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
18FF6E27x,8,00,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF6B27x,8,00,00,00,00,00,00,00,00
18FF2027x,8,00,11,00,02,01,00,00,00
18FF8379x,8,18,10,00,00,10,00,00,00
18FFA527x,8,02,00,00,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EA,01,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,02,B9,23,00,00,00,00,
095,8,01,00,00,00,00,00,00,00
18FF6827x,8,00,00,00,00,00,00,01,01
CF11365x,8,0E,00,00,00,00,00,00,00
CF11465x,8,19,87,7F,7D,00,00,7F,7D
066,8,01,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EA,01,00,00
18FF6927x,8,FF,00,06,00,00,00,00,00
18FF8379x,8,29,A1,01,08,00,00,00,00
27F72B6x,8,05,00,00,00,00,00,00,00
18FF2013x,8,04,E0,00,05,00,48,00,00
400,8,00,00,00,00,00,00,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,03,B9,23,00,00,00,00,
18FFA413x,8,1C,FF,10,01,04,00,00,00
CF11366x,8,0E,00,00,00,00,00,00,00
CF11466x,8,1D,87,7F,7D,00,00,7F,7D
18FF6C27x,8,0D,FF,00,00,00,00,00,00
18FF8C13x,8,0D,00,00,00,00,00,00,00
18FF6A27x,8,00,00,00,00,00,00,00,06
18FEF71Ex,8,00,00,00,00,EA,01,00,00
095,8,01,00,00,00,00,00,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
268,7,04,B9,23,00,00,00,00,
18FF1727x,8,00,00,00,00,80,08,84,08
18FF5838x,8,06,00,00,00,37,00,00,00
7149Ax,8,00,00,00,00,00,00,00,00
069,8,00,00,00,00,00,00,00,00
C01FEFEx,8,00,00,00,00,00,00,00,00
1D9,8,34,00,03,00,00,00,00,00
18FF8379x,8,0A,00,00,00,00,00,00,00
18FF8479x,8,01,00,00,00,00,00,00,00
27F72BAx,8,28,C0,04,00,00,F8,FF,03
610,8,00,00,00,00,00,00,00,00
18FF6E27x,8,00,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF6B27x,8,00,00,00,00,00,00,00,00
18FF2027x,8,00,11,00,02,02,00,00,00
18FF8379x,8,0B,00,00,00,70,08,00,00
18FFA527x,8,02,00,00,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,05,B9,23,00,00,00,00,
18FF6827x,8,00,00,00,00,00,00,01,01
095,8,01,00,00,00,00,00,00,00
066,8,02,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF6927x,8,FF,00,06,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF8379x,8,AC,73,05,00,46,10,40,10
27F72B6x,8,06,00,00,00,00,00,00,00
18FF2013x,8,04,E0,00,05,00,58,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,06,B9,23,00,00,00,00,
18FFA413x,8,1C,FF,10,01,05,00,00,00
18FF6C27x,8,0D,FF,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF6A27x,8,00,00,00,00,00,00,00,06
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF8379x,8,1D,04,66,18,40,88,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,07,B9,23,00,00,00,00,
095,8,01,00,00,00,00,00,00,00
18FF6E27x,8,00,00,00,00,00,00,00,00
C0027F3x,8,08,D0,07,7D,00,10,28,A6
101227F3x,8,11,0F,0F,16,0A,0F,04,05
101627F3x,8,3D,0B,02,3B,0E,06,00,00
182027F3x,8,FC,02,00,00,76,11,5A,19
182127F3x,8,BC,1B,B2,11,64,0A,63,00
182227F3x,8,02,00,00,7D,00,7D,00,00
182327F3x,8,44,01,42,18,DA,07,07,00
182627F3x,8,3C,19,1E,00,00,7D,00,7D
101027F3x,8,00,00,00,00,00,00,00,00
10000111x,8,C0,C0,C0,C0,C0,C0,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF6B27x,8,00,00,00,00,00,00,00,00
18FF2027x,8,00,11,00,02,03,00,00,00
18FF8379x,8,0E,00,20,CF,EB,FF,FF,00
18FFA527x,8,02,00,00,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,08,B9,23,00,00,00,00,
18FF6827x,8,00,00,00,00,00,00,01,01
066,8,03,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
C01FEFEx,8,00,00,00,00,00,00,00,00
1D9,8,34,00,03,00,00,00,00,00
095,8,01,00,00,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF6927x,8,FF,00,06,00,00,00,00,00
18FF8379x,8,10,00,00,00,40,00,40,00
27F72B6x,8,87,00,00,00,00,00,00,00
268,7,09,B9,23,00,00,00,00,
18FF2013x,8,04,E0,00,05,00,68,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
18FFA413x,8,1C,FF,10,01,06,00,00,00
18FF6C27x,8,0D,FF,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF6A27x,8,00,00,00,00,00,00,00,06
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF8379x,8,01,00,00,00,00,00,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,0A,B9,23,00,00,00,00,
18FF6E27x,8,00,00,00,00,00,00,00,00
095,8,01,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF8379x,8,12,00,60,08,00,00,00,00
18FF6B27x,8,00,00,00,00,00,00,00,00
18FF7027x,8,99,5C,2E,5C,00,00,00,00
18FF6D27x,8,04,54,48,52,09,21,04,11
086,8,0D,00,00,00,00,00,00,00
CFF1227x,8,00,D0,07,00,00,00,00,00
268,7,0B,B9,23,00,00,00,00,
CF11227x,8,01,34,08,00,00,00,00,00
C00F327x,8,00,02,28,28,28,28,80,31
18FF4527x,8,3D,3B,1E,00,00,28,3C,8E
18FF2027x,8,00,11,00,02,04,00,00,00
18FFA527x,8,02,00,00,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
18FF6827x,8,00,00,00,00,00,00,01,01
066,8,04,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
A100101x,1,E4,,,,,,,
18FF6927x,8,FF,00,06,00,00,00,00,00
A100100x,8,E4,04,00,02,05,02,E9,05
18FF8379x,8,03,00,20,00,00,00,00,00
27F72B6x,8,08,00,00,00,00,00,00,00
18FF2013x,8,04,E0,00,05,00,78,00,00
268,7,0C,B9,23,00,00,00,00,
18FF8427x,8,1C,00,09,1C,00,E5,07,00
18FFA413x,8,1C,FF,10,01,07,00,00,00
18FF6C27x,8,0D,FF,00,00,00,00,00,00
095,8,01,00,00,00,00,00,00,00
CF11365x,8,0E,00,00,00,00,00,00,00
CF11465x,8,17,87,7F,7D,00,00,7F,7D
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF6A27x,8,00,00,00,00,00,00,00,06
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF8379x,8,04,00,00,00,00,00,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
400,8,00,00,00,00,00,00,00,00
268,7,0D,B9,23,00,00,00,00,
CF11366x,8,0E,00,00,00,00,00,00,00
CF11466x,8,17,87,7F,7D,00,00,7F,7D
18FF6E27x,8,00,00,00,00,00,00,00,00
18FF8C13x,8,0D,00,00,00,00,00,00,00
18FF6B27x,8,00,00,00,00,00,00,00,00
18FF2027x,8,00,11,00,02,05,00,00,00
18FFA527x,8,02,00,00,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
268,7,0E,B9,23,00,00,00,00,
18FF1727x,8,00,00,00,00,80,08,84,08
18FF5838x,8,06,00,00,00,37,00,00,00
7149Ax,8,00,00,00,00,00,00,00,00
069,8,00,00,00,00,00,00,00,00
C01FEFEx,8,00,00,00,00,00,00,00,00
1D9,8,34,00,03,00,00,00,00,00
18FF8379x,8,05,00,00,0E,00,00,10,02
18FF8479x,8,01,00,00,00,00,00,00,00
27F72BAx,8,29,40,05,18,0B,00,00,00
095,8,01,00,00,00,00,00,00,00
610,8,00,00,00,00,00,00,00,00
18FF6827x,8,00,00,00,00,00,00,01,01
066,8,05,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF6927x,8,FF,00,06,00,00,00,00,00
18FF8379x,8,06,00,00,00,00,00,00,00
27F72B6x,8,00,00,00,00,00,00,00,00
18FF2013x,8,04,E0,00,05,00,08,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
18FFA413x,8,1C,FF,10,01,00,00,00,00
268,7,0F,B9,23,00,00,00,00,
18FF6C27x,8,0D,FF,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
095,8,01,00,00,00,00,00,00,00
1D9,8,34,00,03,00,00,00,00,00
18FF6A27x,8,00,00,00,00,00,00,00,06
18FEF71Ex,8,00,00,00,00,EA,01,00,00
18FF8379x,8,07,10,00,00,10,00,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,10,B9,23,00,00,00,00,
18FF6E27x,8,00,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF6B27x,8,00,00,00,00,00,00,00,00
18FF2027x,8,00,11,00,02,06,00,00,00
18FF8379x,8,18,10,00,00,10,00,00,00
18FFA527x,8,02,00,00,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EA,01,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,11,B9,23,00,00,00,00,
18FF6827x,8,00,00,00,00,00,00,01,01
C0027F3x,8,08,D0,07,7D,00,10,28,A7
101227F3x,8,11,0F,0F,16,0A,0F,04,05
101627F3x,8,3D,0B,02,3B,0E,06,00,00
182027F3x,8,FC,02,00,00,76,11,5A,19
182127F3x,8,BC,1B,B2,11,64,0A,63,00
182227F3x,8,02,00,00,7D,00,7D,00,00
182327F3x,8,44,01,42,18,DA,07,07,00
095,8,01,00,00,00,00,00,00,00
182627F3x,8,3C,19,1E,00,00,7D,00,7D
101027F3x,8,00,00,00,00,00,00,00,00
10000111x,8,C0,C0,C0,C0,C0,C0,00,00
066,8,06,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EA,01,00,00
18FF6927x,8,FF,00,06,00,00,00,00,00
18FF8379x,8,29,A1,01,08,00,00,00,00
27F72B6x,8,41,00,00,00,00,00,00,00
18FF2013x,8,04,E0,00,05,00,18,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,12,B9,23,00,00,00,00,
18FFA413x,8,1C,FF,10,01,01,00,00,00
18FF6C27x,8,0D,FF,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
C01FEFEx,8,00,00,00,00,00,00,00,00
1D9,8,34,00,03,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EB,01,00,00
18FF6A27x,8,00,00,00,00,00,00,00,06
18FF8379x,8,0A,00,00,00,00,00,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,13,B9,23,00,00,00,00,
18FF6E27x,8,00,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
095,8,01,00,00,00,00,00,00,00
1D9,8,34,00,03,00,00,00,00,00
18FF2027x,8,00,11,00,02,07,00,00,00
18FF8379x,8,0B,00,00,00,70,08,00,00
18FFA527x,8,02,00,00,00,00,00,00,00
18FEF71Ex,8,00,00,00,00,EA,01,00,00
18FF6B27x,8,00,00,00,00,00,00,00,00
18FF8427x,8,1C,00,09,1C,00,E5,07,00
268,7,14,B9,23,00,00,00,00,
18FF6827x,8,00,00,00,00,00,00,01,01
066,8,07,00,00,00,00,00,00,00
18FF1027x,5,00,00,00,00,00,,,
615,8,00,00,00,00,00,00,00,00
18FF1727x,8,00,00,00,00,80,08,84,08
1D9,8,34,00,03,00,00,00,00,00
18FF8379x,8,AC,73,05,00,46,10,40,10
27F72B6x,8,02,00,00,00,00,00,00,00
18FF2013x,8,04,E0,00,05,00,28,00,00
086,8,0D,00,00,00,00,00,00,00
